"feature_1","feature_2","feature_3","feature_4","feature_5","feature_6","feature_7","feature_8","feature_9","id","target"
"68.47483231432838","98.16509472146569","49.82640766240391","65.39913476608193","59.8120876404351","49.730406674388526","90.42277849506013","60.12626432861688","77.86606210075574","277","0"
"64.21346816490063","100.42008224684082","74.07397319038917","94.03605673053214","63.31414658570678","84.00263974291155","49.233591168939995","56.59139501645164","74.90783176585767","278","1"
"79.00527951834508","84.35526882637231","41.45821595609924","64.23254423003169","81.21851213015336","79.36820196345786","77.98785752805595","56.87961133844523","85.53896348652518","279","1"
"85.56908881921446","87.7698392585286","73.81358230379364","93.00049195740633","57.772380159348145","91.83753789759974","91.92155303653175","57.4780216775459","88.10117509760919","280","1"
"65.28923889423879","54.736102572156206","53.5037501305942","54.67155074078674","99.17194878332043","77.23017860632045","69.46771019506151","69.00437955505585","81.009310548101","281","0"
"80.0322302619335","97.57064818286963","83.82985590080399","65.36830220500521","59.493463122695104","90.47861803120425","50.286382749598225","66.53889940123264","55.764700366787594","282","0"
"99.33236268480688","89.14493770831709","57.14690593933042","91.1521195905108","65.97681990505323","46.08275707087513","77.42794710544875","73.15882763352452","80.31921707034132","283","0"
"60.220450083601804","95.74124098947358","63.536745221824205","84.96812989730384","61.954458162318204","46.23794104188545","70.24045454926222","65.90449129520182","74.74856997562468","284","1"
"73.05798712689663","89.25262018388456","85.50069019257683","64.15374553388008","54.77282250846691","46.0327670153554","69.41929835056101","49.47906936726569","70.47078638310997","285","0"
"91.54863944654262","55.89794292561549","48.930682153946776","96.85651921647624","74.0567475621142","89.24091728710566","69.1353078717402","65.292627528788","75.04987117442657","286","0"
"90.35064490188725","95.93908390556322","77.51324434033033","60.63099285727878","99.01674426154636","54.68945939734967","59.018205009759306","73.87957998385251","70.03035172686178","287","0"
"61.820067391626225","67.94490559010028","51.45727944513753","56.351248332678274","95.5623432296393","46.85964770207614","52.57420423472654","91.08560403744092","81.20042691997398","288","0"
"64.1896988398555","68.22244632867339","52.10906726648318","52.36639363154252","79.2105579997507","89.08328827016403","54.87085118418399","66.07693911772328","62.395918509436555","289","0"
"85.9939229037301","62.3883895201227","57.4461034026763","78.45168572860554","94.31513310026457","55.68282569425391","83.7282231626344","63.34734169031116","82.04883326133879","290","1"
"93.16919389227728","75.67671014039524","54.50999029534269","73.15561681826341","100.70226094592428","50.1430966671487","58.72588838289964","59.35465126410036","49.50736570909183","291","0"
"68.58387324572932","92.93029668063386","79.20637384366348","65.60645306826137","63.075890544478305","49.89250674783478","70.4544637469904","90.0800920494166","89.86309028250925","292","1"
"75.46342177781916","71.987951200679","84.24621253391888","54.72365418384282","79.21428618350501","81.4270611685536","72.3496052718686","70.95375415909953","79.61762883202081","293","0"
"102.40635092829795","97.54471533759173","83.94241641039446","83.28441726660147","74.5223780937546","67.73018279491383","57.67039487794919","63.96450867448704","79.06238467032703","294","0"
"89.57665190447906","55.61173677894859","70.64999027323164","67.18551164736574","88.41150347707435","45.85380514713349","59.38147603695596","76.9085159438745","91.7917880022715","295","0"
"67.32602700605871","75.3852011309321","73.90424145400102","91.65102739187094","70.80965238190497","44.57647211728803","87.74592100731422","79.36997194459194","59.094268939077075","296","0"
"82.11991582646864","64.09197772359126","85.26125562758831","87.49509633010291","93.7181213552452","67.4756883013746","73.66320862024914","91.91927776523647","94.14568983386705","297","1"
"63.588078074913895","82.94641591857814","45.69616534323109","72.72059864766516","100.00271809877191","63.23881779272129","74.28323434524323","63.49876319307598","63.85293286000068","298","0"
"70.28762101508302","54.39789201388551","56.09634772542559","91.87336208312811","90.36965195049356","64.61703411294319","53.89705911376532","91.88704242077971","85.61214051546771","299","0"
"88.89535811967295","61.31455645477142","58.96282325812081","85.26479091392244","101.24593838472775","84.0727892601438","73.73735483843937","62.17573674730982","70.19858015643005","300","1"
"99.69349001574541","73.77365506984242","70.45186173997534","66.02359147069284","74.86648726874981","83.84878194827688","76.11236061569092","46.84897051486856","81.43776624280072","301","1"
"84.56766856644002","55.805601434228976","57.52669006202807","63.18110530812728","55.30507983834787","83.91307521512677","55.87575818202466","65.86120025992099","84.70178518527156","302","1"
"57.140213777213305","89.3696949261807","71.04932490789237","85.98731213583793","68.23659944852227","60.95400546572962","54.642464252951655","57.57948354129582","56.37717622546757","303","1"
"57.62882317231319","64.20029631625732","56.03968464533257","68.31347352534901","77.36692480662617","44.0514308998799","93.75755830206907","81.70868548874192","62.22735899696954","304","0"
"84.61697542259408","63.328646082519086","62.57460788134415","88.96503595534854","96.10768935305722","67.9645625775707","87.36942362568576","67.33545468935677","90.61144883648895","305","1"
"80.3280104104081","93.46604430774865","85.86942592392904","72.67619807221668","80.1623708503063","89.95430827929434","57.77036827313271","55.97061363794076","68.54337427120868","306","1"
"92.62586145723002","79.09627917983312","59.13913440342161","87.96896300518026","59.13005982938521","87.00586563689926","61.64055121627388","84.11006081125534","67.66539545807846","307","0"
"61.828242365894994","94.76006367452139","76.78844836770973","87.29702824516207","62.147303535639004","45.69487574284283","89.8881690385165","61.139686563791976","75.40176755265553","308","1"
"76.56086243236865","72.61599472295137","57.76346369791855","73.4108064601626","80.59035674200972","45.39006180958792","58.006915458954936","75.26877744288397","66.11574807665507","309","1"
"66.36571502891918","61.42478723583457","80.95502585854287","79.40118042326525","55.12335768915923","52.06153377215175","85.52411796639718","76.41955465214424","49.26696197881239","310","0"
"95.53626405715939","94.11631669605886","74.20926915255171","71.34880823165906","85.68562568935212","57.21443964160959","57.88010095298858","51.894623696263146","51.587405962109756","311","0"
"61.108633781117675","89.28112589936009","74.24971776596561","63.70902491195606","70.7010818556333","84.7557946601308","62.591068645900705","50.13745847945946","51.84232333225444","312","1"
"67.49206973187948","86.40306474806452","62.79132107982214","60.16226431222573","93.69070527811974","56.78922194538049","90.78789501846944","47.67214574227246","60.00871799410273","313","1"
"100.44512797394182","60.5213403545931","61.57853254097719","63.95346947219386","87.08888741217504","52.223245513641395","68.62043240555101","61.24188097005918","95.16936224263462","314","0"
"62.675642048504116","66.93159579612768","53.19766012788298","87.08269862638383","100.27657422717787","77.91426664486087","56.12112811073833","68.70602086780947","83.93534356229567","315","0"
"101.76857294347644","76.17961429370955","49.09716452437519","75.78099836521127","89.06333456014252","75.54791720138405","57.79853648802068","87.0667531225226","51.306248323215335","316","0"
"71.90924653974622","99.016959653711","67.16718602420544","75.90004320699143","80.417803791191","87.53301901390564","82.06599255710701","59.720077082378175","55.852372262152365","317","1"
"76.63072400002163","55.98065970477719","67.38272982003296","87.85348749678786","65.4716683402808","63.03936471746084","82.75581051761952","69.92839794876475","92.17965891824193","318","1"
"54.932189214153794","80.61736228182721","86.31102050057767","87.55330577265909","59.27744660657773","48.57647471608894","53.40138299953385","84.1387894379669","83.1423337972306","319","1"
"63.94102822169529","84.05215481766254","86.99634091816482","62.567836192609796","59.83873170884316","57.34717648693295","61.61298734535515","89.3253693878891","60.11023941622577","320","1"
"65.50947445922793","94.3783320791731","42.754472920545865","71.03128840143519","72.89168943870231","75.19809030366554","90.57256201472437","65.25502487588305","76.7425172157023","321","0"
"102.0119003840241","92.09527016603238","50.64078522909345","88.51147499901599","98.34752339722723","48.161535232475984","54.172527129825454","57.042751232724136","94.43891847743348","322","1"
"102.7499139805709","67.31217673493504","64.70656061347536","96.94226860103174","55.32933301791537","83.03689533699213","76.92606169046236","69.01924349989257","86.4063340357177","323","0"
"54.879403949774115","92.88335624680649","72.21015093088722","51.817684349114806","91.54486553494507","90.66475414176368","62.87255023426549","83.38212937785893","94.04643928197333","324","1"
"57.56253323742433","65.19377408820792","47.46236694519192","59.57533087461004","69.57970161731598","85.19834089720307","53.56959209228667","71.28717520620397","85.8481884421913","325","0"
"90.78382970668686","98.12113453339344","65.58712546760883","63.955731468153765","60.13734321906836","44.445821484526576","71.49468189929037","57.866190483363944","50.55149256124167","326","0"
"100.8026156108794","67.10281362458045","45.609100395371385","54.990534339789114","58.400449769857055","83.91471763114014","96.86905339761448","47.73378111206081","71.77963459501055","327","0"
"72.8573356652226","59.0779797521652","79.60099216896138","94.60447197380427","53.984376595168975","80.2805301609766","53.19512576174601","78.02843227672507","74.91251359290318","328","0"
"66.69490087001765","93.6463076970611","82.52729213127007","72.03506457763245","88.9590838411684","58.94607570911738","68.04992256904052","59.39090397440331","53.108488912356734","329","0"
"69.70194417535156","73.18555084885094","67.99982141166605","74.80270587929351","98.52220515693864","71.73247314993918","49.16048768138822","78.62991071688478","50.68244740827368","330","0"
"93.51105705264385","72.51324236919139","71.49751284641647","66.42306654046337","54.264381869352995","72.3447877622181","56.11511539881338","79.2527817654482","89.85349008934735","331","1"
"89.80360219785003","63.41201996808145","60.76219864842098","60.83177728878638","59.831471815143225","74.04994834131709","83.5223073146741","82.30069275164344","54.535976470726375","332","1"
"88.91709032962365","77.99478797093812","80.40303256741906","62.059658546015505","69.0474383738381","73.49119611182535","51.824565570785445","67.11835514726177","50.735233548922416","333","0"
"96.50229629673204","74.69239532682923","82.13665448569968","72.22868886792304","73.37764839482324","72.66678672207175","49.11293700445328","65.42544450363086","92.64538937631413","334","0"
"56.60267853650872","91.54033776279672","61.38875192358357","82.91220343270439","76.24719119476222","52.67367332568173","95.14306762487186","58.687124911679085","68.30368253734765","335","1"
"82.70157381714152","75.65869147674228","87.49087621634648","61.47108689581288","100.7643951258281","73.4873699681682","86.73265586239455","84.28553449220966","56.43793415725841","336","0"
"96.74109048914526","79.04744367025688","71.61301583863279","96.00545082547553","81.5664605227324","75.82471489524066","73.56329464595682","67.86660895941479","51.5576694002281","337","1"
"63.23144107935457","80.66693533184161","61.31222970340178","89.96661063817885","88.16840252159744","75.94552183080638","89.58916730370285","72.32133357896355","66.67385363598017","338","0"
"74.44876328962816","59.88706637074854","69.24063871169903","70.80615966547124","79.47489554006829","56.15023447190685","93.14989001427179","51.71086750046041","87.32813525127888","339","1"
"56.70986831446088","56.43077489281281","62.04622892915924","81.55832583647884","93.42779085740959","74.53346208028591","85.45414974426046","71.3590000032372","67.62195599589198","340","1"
"58.705383873780846","55.72214578630101","56.534938772689955","67.01865138892319","89.63701828285744","44.31145882014431","59.6297350607623","67.29955350066467","49.06915498823906","341","0"
"100.96089610233396","56.8447565393856","81.4794792872189","86.06276547304611","54.762709952070395","61.27769200856467","85.55621756026328","85.67712568937614","66.2761581984509","342","0"
"59.26226791553063","78.6230491113929","65.83806507114065","92.26555270817343","81.14986759370201","69.50294302563437","75.59150579274034","51.437105428929186","60.71528385610793","343","1"
"94.02599663396926","93.32144027229037","63.628897891422596","98.24862426483996","83.68066364358042","47.59370160624786","83.67169280179812","78.7512168456318","57.95246454344117","344","0"
"98.95955279538845","60.98666220406102","59.86322046846787","82.72329693404494","74.866831868213","90.6388962143285","63.085442600910156","64.23115735342724","49.404710372348376","345","0"
"60.108636099896444","81.16836332842517","75.00934597212665","54.4038646661505","72.60814389307797","85.93581414273844","93.73699893634041","62.24831884430241","86.54543212903057","346","0"
"74.09639593856035","93.07438701230842","48.91074640786094","93.80971477202613","95.49179455841329","90.25367220286702","54.41170414000969","54.70373267530828","59.32826957445609","347","0"
"73.26228373270358","89.17807167102733","43.049652602585","72.355047221803","86.94236402483398","70.89854733107217","81.21881592649207","61.87664659970974","82.55093543488688","348","0"
"97.50922522301454","60.48025747661399","73.33976344040552","80.86770914917966","70.2804236360088","49.43583810334128","63.38757090644701","57.809889009400656","56.99796095320557","349","0"
"95.17154101132085","59.83958611847741","52.03383063411927","87.59604277911978","96.84860065674738","71.92895709979962","73.25178991058588","71.84796450679983","72.90512245250937","350","0"
"87.74531727766445","101.76654573262309","55.53521469634508","73.37312161025939","74.89669704369304","90.62733395765791","79.40359998550825","68.51230696374911","70.07261081408522","351","1"
"87.5592038594913","72.91751801495732","44.70121790390026","55.13746509573531","64.31883945164793","53.877903398786785","84.6354384663908","62.009972577304886","77.10349639363315","352","0"
"62.464129086485016","54.34027403234601","76.33197328927177","56.92682923180545","100.50962828319369","74.44848134406838","68.31237786346182","87.49167523571519","94.48046874023406","353","1"
"89.8046240043543","72.80694704471958","43.40375254960334","52.761378387427705","83.51572091626412","59.89992147500956","50.259013759194374","74.41524919143907","95.53805254833465","354","1"
"79.10320730484649","62.50577184724097","60.51900700945423","52.27557773856393","78.44396646151758","72.5986186506036","74.82240317431597","86.7557893819524","48.182160930077686","355","1"
"79.97525672607917","55.18697254044177","63.12062593461454","82.08227724500851","61.572981309463216","69.8748429609933","78.65562877043217","79.63215793176455","60.18415882963701","356","0"
"83.08759318911343","59.88269704064294","79.87097732331289","98.27636398259168","100.72039273295337","58.44390036140497","70.29576693703738","90.19355188140833","47.71507696644953","357","1"
"70.30745104841036","70.47151541602554","68.90360303703723","56.46477179375237","59.195726210313104","67.59112493025553","51.05572718436424","63.84839013016309","74.05143244033077","358","0"
"72.78806066250952","79.63829098672457","75.96273150254244","91.82979820078148","89.57261572149375","58.1930577618477","67.37159972678668","46.99332213192484","86.59837355349809","359","1"
"86.66509123840537","99.32405384546665","64.18848497438934","82.21072762159812","75.08179901528206","62.05025346695635","66.4264005762574","63.40968798003474","55.03418275142173","360","0"
"66.89486853265647","85.58502189669194","57.21584778752556","88.22532779731044","89.70820997064908","63.46834604707411","67.07406579714376","73.4695086965856","89.67413240810082","361","1"
"65.76383776017468","94.34409059674415","50.25333871664171","65.35879791089779","101.13305526578796","73.21135581719281","65.23567107062067","88.48202932662517","55.26210504893551","362","1"
"73.86621356608006","62.682487422252365","69.44470773809188","89.93931950117113","94.22767320638351","64.32289629956493","61.61868950344656","46.94043013163773","60.3752264218097","363","1"
"101.54206389995886","82.62208579716334","42.411312038057005","53.82870464572263","57.55931916618045","49.901354488103486","58.37893604764115","71.85433978432339","69.6248688228365","364","1"
"60.97192897771339","62.70774954688726","41.691389227072435","79.22469264967576","86.46896761245708","57.30234985982134","80.06235790756223","67.04917329026979","48.89993635071005","365","1"
"93.17471737313043","66.57669597890532","64.87653397784503","91.0476676683353","77.24766757894989","53.83216980348917","73.56128274500416","71.20826332242821","72.62863339227378","366","1"
"68.69714332605783","65.10951237128702","67.91108951599266","83.38017009062656","79.55848309566377","50.040099221735844","82.26655276035129","70.48593248948377","82.24398311813486","367","0"
"101.68882413112043","88.09494316076166","49.9359431053243","64.82227590420587","82.11919391265944","74.49805787823546","90.24636712299205","83.49332995008137","84.02551910294513","368","1"
"72.49879243276109","68.93744350855721","47.165051283519205","83.25521452436992","92.17899124883684","52.63835040295026","74.34942124046471","46.51335203200513","81.25841780757973","369","1"
"95.86370529714512","57.17980267745827","50.812675504528","94.28227643851247","60.82018520658479","74.37039960361466","71.61304237259976","87.78612992994964","64.11171614803747","370","1"
"76.66652422890691","70.1321179933312","60.723618465211175","94.00757958965906","63.6497719344788","81.52648317557973","54.49215851127556","77.3305205520334","55.61197203274013","371","1"
"75.66256920540697","94.23253621503005","70.52004003614361","89.00086833273652","93.60118695382147","62.58733848583729","70.73037975522429","62.362134821080126","55.73282119849311","372","1"
"82.46394927566642","83.18547149378338","86.44693030597942","79.12015961275318","57.15656647203089","88.63595453461694","72.53584456454766","88.11633065351079","79.81081009150752","373","1"
"91.19816329911866","71.18652383251099","47.23730619373271","56.332362489204364","85.26418200839339","65.59493096290073","73.51001446813687","86.73083249513915","84.64064705184188","374","1"
"64.77111678748886","56.1409873948274","44.203948755318336","65.26419461332192","72.58023237955808","87.4665168625578","79.8553133188946","88.96215780105072","92.122320535052","375","1"
"96.61940189622068","72.35924578076637","63.164921117047","63.37980746990089","77.31816454287193","69.51358335685288","52.132573284256374","55.874142497442406","54.47186827397843","376","1"
"75.71042534283583","70.11491607590476","43.548206451733876","72.94506408849202","88.31518066884055","90.96653704700371","85.33340210698013","91.50818640680156","73.69438307540368","377","1"
"63.59539176189533","71.94609422099148","71.87343764298832","62.35473451813521","80.30743275161117","71.92150260497837","59.030161858597445","61.87386299294004","88.7862613313199","378","1"
"65.75589300272718","92.97837399753391","74.58867235346891","99.25235031715242","84.7467349399128","46.22171098937122","82.35111763952331","76.85807178935343","54.41223131050459","379","0"
"56.33437913368897","91.02431977752732","73.53448987249219","79.50931743095178","68.81001685185112","44.70377543103156","50.73620293196007","86.98136976332455","94.71288401080407","380","1"
"89.47231646044925","77.04898260167397","73.02172844386534","53.788367308753074","84.52104184915783","65.1748411363577","91.81755284292295","72.73834630106926","72.27707247198387","381","0"
"62.650555741530226","84.02011255822408","61.53410282588064","89.22152849189274","99.59257885448201","56.385235580220204","84.61344376377562","54.70443864995626","77.7114111894911","382","0"
"63.598216358985525","93.52811605437643","65.35780386237494","62.07943947493046","70.69401705385648","67.59003519132357","70.47432393579429","67.49678780403154","90.80449444850107","383","1"
"80.35554159295522","73.21271906161688","52.3309355518856","90.1032304635755","55.867622965340786","64.44619231505352","84.26665562547109","80.8703831890838","49.086321319604316","384","0"
"90.70613378184133","79.83064372371973","87.37938156512809","57.167225761745875","75.73403277779745","59.508128729674354","61.56852012237867","84.07421069834388","68.41371916069896","385","0"
"80.57317969939108","70.73655192618043","76.85824315913148","63.254188738759524","59.75390112565059","46.27244950355287","80.30437731010076","66.71093035092056","61.97587127165157","386","0"
"59.07433042878742","58.140960107174884","57.92639513233627","91.46409160405946","56.81401757801969","65.94363959317512","65.31325558559568","55.12868643721313","85.53376387972897","387","0"
"71.44773094055627","56.4314769690786","67.4473873955958","94.73211622619783","69.5152045988421","60.13990624349023","90.20686605934829","85.8372581442412","49.17419701930805","388","0"
"75.25438274527086","86.77172875402093","50.54277200142617","80.66778122460673","92.33473461039519","81.74605053350983","96.30927051549683","54.128712232426494","86.98323985127504","389","0"
"65.6468883855887","60.07757064024567","73.50209416843173","77.9471936617656","73.59316512384581","56.233378963355236","80.0932191987413","87.00174498683823","65.77652775907431","390","0"
"80.63743249897068","77.9562674906966","79.35545913610478","87.81330664545172","96.27009684515707","80.72270506880479","63.91638402098805","85.51266771325602","94.91438528972502","391","0"
"80.92136247163106","71.49664397387319","42.60305205783095","80.02848218699246","60.86368479478237","51.06780999075454","78.86899247544866","87.43829959941978","87.36380396324215","392","0"
"61.980640641294215","76.00856653579825","70.26885660350258","68.1550827736017","87.82563318610345","71.99918341362469","81.16879151540006","48.67403583906592","76.30880016174959","393","1"
"95.08168497210708","92.37857846665109","68.23208812420032","89.03072830040387","97.26352774915918","84.9206013354436","55.000283228840125","52.87665701499835","77.80617759552744","394","1"
"93.78475792686436","92.507149261888","50.75738637162979","83.06379452000158","63.893390280796844","78.04383917274941","60.278673856769856","87.23202717096807","56.54455012527781","395","0"
"99.36403812298217","59.4951812146581","69.64064765576771","58.06873813999131","81.14499316195639","58.61985374312604","59.90611340443133","76.06498010340167","93.76823304257587","396","0"
"101.7274876794824","96.6904853706155","45.46706913212007","83.39028857866515","78.57970236859641","68.78512613482023","88.18274602543609","83.6914843815898","86.85597085128838","397","1"
"58.28355784849937","54.96003586555076","51.30205974244386","70.80338710896206","55.09827544372172","81.88054878730414","78.05839022344324","73.72486695679649","71.61488215600731","398","0"
"77.93957175791006","60.102202898928894","50.64523829819565","81.06760155510582","56.75103850398388","67.42289968579146","65.119219076276","84.69159418365594","57.67472177609482","399","0"
"67.24359271630858","93.25924686625834","69.29210886521483","97.37113595988352","54.2232420778461","57.87499110641188","52.20610728319201","67.95073288051812","68.28919124413146","400","1"
"83.70226751754184","65.02716229966434","51.62110597837736","74.47578592465237","54.181810096581614","63.26704945367162","87.78660755033535","82.64070226210787","79.27567059525533","401","0"
"86.01402929295763","84.14424856592322","66.80381979693394","77.89277853301121","54.21005482829779","56.89914495171849","67.15451132657303","87.38109750609335","73.53482276502918","402","0"
"71.19714573787947","73.43799703759282","61.324160528996586","73.84670499051533","74.96337451083508","57.14811376428762","63.43906405090566","90.2616029862389","56.283477821122275","403","1"
"60.732843694121456","85.29971519986071","85.12915240862017","64.98188849391943","76.52221296877883","50.318714850417244","65.01846153542495","81.65338298239108","85.47878101076675","404","1"
"100.95471179659953","67.2531298510078","72.70663727189185","77.0769474657111","77.83777985919347","46.03372889237856","87.61591369961583","88.55894700794182","65.44373314743312","405","0"
"78.26322687567335","78.35724828087707","53.873468948109746","79.84764784639691","77.90208557381592","66.77664187176288","61.38909119120922","75.13945229965431","67.8394852474543","406","0"
"93.70898557374892","83.27459098561451","86.32005773358722","78.8109137498525","98.58322783394183","48.04030185828344","54.28893418059685","63.39864986345621","73.10069876426459","407","1"
"98.09973179128183","100.55914327289415","63.978505288384454","80.3701591274494","60.02428805430774","66.72347822993778","96.42408424954259","65.73245164325876","61.15270199959022","408","1"
"72.5740662253088","90.23610246962178","76.64830713397303","51.94332201557008","73.37155702979756","85.47579997363555","73.40783829987622","68.8335188108854","83.1925939404856","409","1"
"101.10463960946663","96.565487923122","53.9096881345812","77.84754285668805","72.1150409322882","45.39715745928622","95.48292315201716","65.95872995333538","71.80413701317313","410","1"
"81.08856080720595","77.49195152234961","76.89179676325516","77.19831428286453","77.9861259438911","81.17783107727776","70.34960794252497","69.1698674300332","94.31274777246605","411","1"
"71.8265221896744","76.51770573569571","83.62740358768906","52.60038623386302","87.99145301418717","45.279332543469685","74.95232366871262","76.19890283773681","72.3232709978085","412","0"
"75.8254903863545","94.754313775051","85.76653304536089","75.23960496099045","74.93100594448768","49.1586495301231","92.95379401879931","55.54386487054937","71.07024291106663","413","0"
"96.55362489409622","86.31649880856506","67.44924487375921","95.29464001676766","58.36329397203951","65.73528657712136","70.54245722116588","59.06593973706878","52.30574134366324","414","1"
"62.33060831839808","61.15831747206836","56.705212358376926","79.73941515321152","86.8200565632819","55.92809991064516","82.58631659934228","70.69306116102065","82.18838942251212","415","1"
"58.24182483038376","95.02574627642738","88.67791766232712","92.68654586652531","98.64751340827574","66.13195193619428","82.97450935082558","92.45659866620379","87.68208600748538","416","1"
"95.49186455044222","99.32278411141485","67.49915882350844","81.6702384525401","97.85080342818188","85.97224625588346","86.3239502441441","51.91646539992364","60.17601920333792","417","1"
"78.16693589932528","72.65890166344715","48.71911482177872","84.85542400540248","68.43891604392542","56.2384121016085","68.13744027525298","80.72431209760283","67.61066515297408","418","0"
"82.95879655211998","85.75479752428146","88.89420976963414","59.36100015358182","63.6903316473482","79.00762955716365","49.175406979186235","51.71793076735958","66.90635160935868","419","0"
"93.53498640765288","79.44818595064075","58.332420989716226","53.7507056419792","66.891697264937","49.119474226915365","94.79228722956948","88.7287917790544","60.92037513342091","420","0"
"85.92491778057548","78.27494285464095","43.219840841139614","86.80985397209281","54.16350878600131","76.68182981589003","62.86524567206796","88.95701446441026","56.43526162925554","421","1"
"83.99110215368627","73.76935490351138","72.02403392222278","81.47310220506233","90.01987057146256","76.65522787962891","71.32304955833582","49.26502503775045","58.52005529879766","422","1"
"68.5541531219167","66.7420981640026","65.4774831982859","88.18714106332715","84.66146997680488","73.10595522894957","89.42935198842115","77.60861773882404","69.26471658909033","423","1"
"95.48343816648551","80.32488484069452","79.55165903223711","69.67091307833027","63.15751549791758","45.20831414776387","67.42192764812697","56.61393753922889","74.15743078208617","424","1"
"77.42372145332592","76.00576632864174","79.08932038056027","57.05480615033011","74.67232675182875","51.23018688701198","90.47014233727332","64.44465458827399","62.78545496110985","425","1"
"82.97078434818566","85.62590665836694","44.27627346737218","89.13435731230409","84.01831589205496","86.34599642520374","51.76069173930673","87.06895874557559","94.88748106087128","426","1"
"85.60560076699824","65.49934792396543","67.66620892293629","93.82408746588592","95.3601040963964","65.23595337798925","62.080761425746594","77.2369985392787","91.57409515093642","427","1"
"68.91416478903146","97.29690650698895","78.9766733755498","84.51393928890218","70.05071839801585","66.56091413133667","72.60899326899666","62.79608857894879","87.37434699130652","428","1"
"85.82990917488667","100.99023644738025","49.53586262921678","82.15145653734761","65.88994200257308","85.83054410929635","80.91223033088112","51.92313301885232","67.94762739862311","429","1"
"77.83155059724733","100.84550037543687","43.79627652627306","65.03692870686957","57.391099241748634","54.053636457408956","93.34511133462478","48.889729331270594","83.21780708498808","430","1"
"66.22220442946609","90.24355097141547","67.83914324996006","91.30651153094662","85.02826174018847","46.59540129251532","88.65606666365746","66.97281920411541","62.38926376810751","431","1"
"82.64438364259772","90.52999305463393","80.92853423222495","52.519026314376546","88.03748757065745","73.08947591320403","79.89259892129216","86.61278647897298","88.30734954061252","432","1"
"91.93688379187","56.73475578871249","53.247829007632234","56.27039865592384","75.57810763110547","81.35522045006653","62.2511953287793","71.99710026258686","69.5984346488733","433","1"
"65.78870289750631","101.17172668905403","56.15639006972094","97.72043389684983","90.80250929901362","80.59335587923745","67.13568792348211","93.02679975368186","90.96285254226449","434","1"
"71.10010239744331","66.77843606571531","42.19810869074581","75.85127239231242","95.81218829022015","82.99389130000216","67.78164189092837","77.08660474362189","87.4426431372339","435","1"
"64.06883321505221","80.61272694441409","82.16137097874561","96.61587345154342","59.86701709849058","45.22924530398415","84.90252013685837","74.46477144600253","93.69755844513583","436","0"
"73.10176287778155","81.33482002920485","87.59653591030974","98.41954339146486","61.08217249751816","59.82371610001853","52.12954403979872","70.91863345707986","64.70517226165886","437","1"
"59.592144704643914","55.7542393540389","75.68267600875282","89.76163218415695","77.08141778382944","69.938320047841","86.28174628251107","47.29957454276332","88.7194721396858","438","0"
"92.65146304092654","72.74570763533085","72.41269888513803","58.4673943088055","57.09772729988065","76.87783737254269","90.35519629500891","71.42495595947317","65.34472279409894","439","0"
"84.85498163289091","77.8101286488163","63.0169689975978","76.37113229238707","81.50201173956933","73.09336508794553","50.880666313002166","86.22709195468103","68.97824662660128","440","0"
"76.90447360754767","78.83878985824467","42.38856777491232","77.4708934249723","72.7402436866178","88.6168899364428","79.07158275745986","61.77300592029105","74.78776637198625","441","0"
"78.87223442582939","82.33338337123872","50.913367407967996","98.70540596709525","54.996609262595605","66.39915514973688","72.85546263271102","80.1399926618924","92.31335428321684","442","0"
"92.11524091763658","85.45819467364414","62.868648092127955","60.20817888119979","79.28164546844425","68.80955960697882","65.82423832487159","78.63484165903022","88.99810257111268","443","0"
"97.66021107576698","92.17083320776975","84.28071763597602","55.27545721132348","63.042909326716035","85.33231935605008","68.21939259282536","77.27709323829482","94.71784437801921","444","0"
"88.00372406251171","60.52177820258603","87.27260110357484","83.53493945009487","87.42690091837474","66.09792445154996","93.05318498125195","73.54438157252831","70.5154141580011","445","0"
"76.16604303526177","74.04439855308895","56.93296594825283","57.24964142549501","58.856834520541504","68.54470727816617","63.46050907542687","74.69147591428627","51.52183022839677","446","1"
"102.15548727943808","94.02743302080744","58.0717517770817","55.5423187356362","68.50987238597732","84.36944396148031","71.77220573852378","64.23564566912879","86.69728775461193","447","0"
"81.84892809105234","83.00104081908142","61.85967370767726","80.89953820670254","91.14417624065558","65.96580573057366","81.54593845134117","45.83247842732849","54.36276137704305","448","1"
"76.8983980590951","73.98576569616085","78.98302912184094","72.96431214344682","65.0730729603328","81.74307904820314","51.00682145650426","45.44802011996766","58.23605689209546","449","1"
"61.065728954711886","62.99328336779874","74.72791135374412","57.5590350508762","90.0608139902027","69.53894424177054","91.72876966999279","80.96466462030776","58.80531280174074","450","0"
"82.95236673273077","87.13176207108222","87.63654534586661","97.0235324670476","61.63033968939042","70.94296875754485","49.59578515883325","49.50197189879942","69.9161633974286","451","0"
"65.92674250851253","64.40535765255103","64.93249785754229","89.09542190127763","63.503829509181614","52.68176642498295","65.54098712860637","88.3999706411034","64.31275474788863","452","1"
"71.27355246187624","54.35836785233064","85.07833673623783","93.48648465753715","99.54625925727797","58.74685823739068","57.09553472449544","59.405246380305435","61.98743712225435","453","0"
"99.29428782526003","96.38256854075276","45.28357013146052","68.81122342688067","95.86915469894596","82.34063512104574","73.85192198808882","58.557323954343836","65.00033829567313","454","0"
"96.89276561919708","79.27116656616383","84.4442338177183","67.65320983989233","60.91518102186992","49.02726883878871","79.79550203967247","74.33174230402346","58.7654146118834","455","1"
